RBCRWAJ,ROA,REPDTE,ASSET,CERT,NETINC,LNLSNET,DEP,NPERFV,ID,FAILED
14.371219457983395,1.2581124793613832,20051231,222465,57017,2574,166757,174336,0.08091160407255074,57017_20051231,1
14.320983852257912,1.126996871100792,20060331,249586,57017,665,167364,199596,0.05769554382056686,57017_20060331,1
13.654807381644716,1.0582917490289314,20060630,251379,57017,1276,185038,202188,0.04455423881867618,57017_20060630,1
13.338067926428018,1.078994761119024,20060930,260177,57017,1990,194757,209158,0.166040810678884,57017_20060930,1
12.953306420526028,1.0619408645317305,20061231,276821,57017,2677,208005,224313,0.37533279628351895,57017_20061231,1
12.179037626263604,0.7973070267836737,20070331,305138,57017,580,226880,253318,0.34672836552641756,57017_20070331,1
12.024333900332028,0.8634698496711313,20070630,310950,57017,1285,237290,250383,1.7317896767969128,57017_20070630,1
11.86501814233879,0.6126270830999815,20070930,330208,57017,1405,245437,263431,3.785795619730594,57017_20070930,1
11.684785410601785,-0.2840695335903456,20071231,345161,57017,-891,249724,278004,15.354283942855654,57017_20071231,1
11.132589347150525,-0.48371638267626377,20080331,432154,57017,-470,248657,357616,12.593890141014546,57017_20080331,1
9.685976721822461,-3.076660508339342,20080630,394540,57017,-6009,238788,327755,14.665433162670451,57017_20080630,1
9.216256999620965,-3.7672271609856325,20080930,354393,57017,-10781,218687,298076,23.580883369592513,57017_20080930,1
4.46090645303728,-6.827286362514477,20081231,317237,57017,-25172,199209,279308,34.3326913317173,57017_20081231,1
0.0,2.0081934291911,19840331,25060,5431,125,14166,21353,0.07581803671189145,5431_19840331,1
0.0,1.9062243520160969,19840630,25746,5431,240,15196,21704,0.9166472461741629,5431_19840630,1
0.0,2.0830963160230804,19840930,25843,5431,396,16104,22139,2.6196648995859615,5431_19840930,1
0.0,1.5122244742842665,19841231,24919,5431,382,14891,22540,1.296199686985834,5431_19841231,1
0.0,-0.03199808011519309,19850331,25084,5431,-2,14587,22026,2.623186094721735,5431_19850331,1
0.0,-1.4468500046119992,19850630,25886,5431,-183,15155,22673,4.751603183187823,5431_19850630,1
0.0,-0.4172478340239344,19850930,27644,5431,-81,16355,22142,3.910432643611634,5431_19850930,1
0.0,-0.6432497758371993,19851231,24722,5431,-165,13621,22351,5.909716042391392,5431_19851231,1
0.0,-0.18014329580348004,19860331,24128,5431,-11,12691,21764,5.147546419098143,5431_19860331,1
0.0,0.4251052737116503,19860630,25955,5431,53,13032,22346,4.268926989019457,5431_19860630,1
0.0,0.5626990872044062,19860930,28504,5431,109,14397,23920,4.30465899522874,5431_19860930,1
0.0,-0.04186202277294039,19861231,28075,5431,-11,12627,25858,2.764024933214604,5431_19861231,1
0.0,1.5120251079398657,19870331,29596,5431,109,14098,26440,2.442897688876875,5431_19870331,1
0.0,1.5280767193680342,19870630,31068,5431,226,14936,27069,2.1147161066048668,5431_19870630,1
0.0,1.5889262828514839,19870930,31423,5431,358,15140,27250,1.9030646341851511,5431_19870930,1
0.0,1.4962039541599697,19871231,32892,5431,458,13735,29931,1.4410798978475008,5431_19871231,1
0.0,2.2929700742749715,19880331,32002,5431,186,13170,29291,1.9592525467158302,5431_19880331,1
0.0,1.552057331508173,19880630,34458,5431,257,15446,29546,1.8428231470195602,5431_19880630,1
0.0,1.846124453094242,19880930,35269,5431,466,16664,29329,1.6104794578808586,5431_19880930,1
0.0,1.9350545492753033,19881231,36692,5431,663,17329,32309,1.1882699225989315,5431_19881231,1
0.0,1.5689765488079672,19890331,35202,5431,141,15452,31679,1.5652519743196411,5431_19890331,1
0.0,1.5148681503646906,19890630,35046,5431,270,17244,31942,1.3724818809564574,5431_19890630,1
0.0,1.7278708533204858,19890930,36277,5431,464,18592,31926,1.449954516635885,5431_19890930,1
0.0,1.8031942297784647,19891231,37296,5431,651,18023,33973,1.4103389103389103,5431_19891231,1
13.181718820244415,1.9396927033797269,19900331,37355,5431,181,17817,34004,1.4000803105340651,5431_19900331,1
13.143617484694161,1.8892595063375583,19900630,37774,5431,354,19430,32967,1.3951395139513951,5431_19900630,1
12.849725449180083,1.8117879099712395,19900930,39171,5431,515,21179,33258,0.8552245283500549,5431_19900930,1
12.60507272860171,1.6589785060872548,19901231,40691,5431,638,21767,35960,0.6610798456661178,5431_19901231,1
13.173694176326606,1.644398766700925,19910331,38122,5431,162,21041,34505,0.6741514086354335,5431_19910331,1
12.020837496468511,1.5652608768128022,19910630,41167,5431,313,24121,35040,0.7190225180362911,5431_19910630,1
12.198852143597165,1.664997730057153,19910930,40817,5431,502,25473,34715,0.6516892471274225,5431_19910930,1
12.820295236769844,1.8396591789310615,19911231,40599,5431,741,24711,36310,1.0985492253503781,5431_19911231,1
13.21878850275954,1.8461386578473233,19920331,40435,5431,187,25110,35620,0.19537529368121678,5431_19920331,1
12.737563108981572,1.7760454041359515,19920630,41598,5431,363,26623,35636,1.0457233520842348,5431_19920630,1
13.458674670549739,1.8457836272768067,19920930,40041,5431,563,25774,35405,1.4510127119702305,5431_19920930,1
14.103595352201214,1.8190175349378506,19921231,41833,5431,744,25027,37651,0.6023952382090694,5431_19921231,1
15.181645494479405,1.458320758133639,19930331,41002,5431,151,22158,36876,1.6535778742500364,5431_19930331,1
14.365487717592407,1.7449825742098306,19930630,41980,5431,363,24971,36650,0.4478323010957599,5431_19930630,1
13.857298375838042,1.7998399489349628,19930930,44381,5431,571,26718,37212,0.13744620445686218,5431_19930930,1
14.926933835254749,1.9097524377566524,19931231,43397,5431,812,25940,38450,0.09908519022052216,5431_19931231,1
15.116039549574293,0.9512928722982582,19940331,42381,5431,102,24295,37535,0.26662891390009674,5431_19940331,1
13.767801139034855,1.4457071654831783,19940630,47444,5431,321,28196,38421,0.4194418683078998,5431_19940630,1
13.590182648401827,1.4325432498334958,19940930,48455,5431,488,29036,36542,0.016510164069755445,5431_19940930,1
13.905755580261694,1.4201888655453045,19941231,48222,5431,653,29141,37608,0.012442453651860148,5431_19941231,1
14.360465987975472,1.563968891547731,19950331,45386,5431,183,27695,37888,1.015731723438946,5431_19950331,1
14.608360220494564,1.4989877525234396,19950630,45686,5431,348,28127,38788,1.0090618570240337,5431_19950630,1
13.957432421378673,1.615084088655059,19950930,49257,5431,571,30390,39620,0.8810930426132327,5431_19950930,1
14.7830394739805,1.6104378207227863,19951231,49583,5431,767,29225,41346,0.9216868684831495,5431_19951231,1
14.737928330950515,1.5018262697165712,19960331,48431,5431,184,28390,40933,1.8541843034420105,5431_19960331,1
14.856921387507265,1.6750939620906906,19960630,49918,5431,413,29360,42825,1.3682439200288472,5431_19960630,1
0.0,-0.29591270575180323,19840331,5647,16500,-4,2864,4982,0.7083407118824154,16500_19840331,1
0.0,0.8536793580331228,19840630,6757,16500,25,3133,6064,1.9979280745893149,16500_19840630,1
0.0,0.08672927592795869,19840930,7026,16500,4,3416,6354,2.0068317677198975,16500_19840930,1
0.0,0.29507687529119425,19841231,7598,16500,19,3215,6660,3.7509871018689127,16500_19841231,1
0.0,-0.6963042313872523,19850331,7338,16500,-13,3155,6570,5.314799672935404,16500_19850331,1
0.0,0.6956831965750981,19850630,7488,16500,26,3291,6692,3.552350427350427,16500_19850630,1
0.0,0.8139117446504529,19850930,8373,16500,47,3997,7252,2.520004777260241,16500_19850930,1
0.0,1.2419032776506111,19851231,10269,16500,102,4380,9276,3.281721686629662,16500_19851231,1
0.0,1.280301247352318,19860331,10976,16500,34,4986,10051,2.8334548104956268,16500_19860331,1
0.0,1.3008825235899473,19860630,11502,16500,71,5769,10449,1.8257694314032342,16500_19860630,1
0.0,1.539078292285324,19860930,12647,16500,131,7061,11629,1.5260536095516724,16500_19860930,1
0.0,1.646055437100213,19861231,13231,16500,193,8282,12151,1.0430050638651651,16500_19861231,1
0.0,2.958298246256361,19870331,14082,16500,101,9329,12968,0.9799744354495101,16500_19870331,1
0.0,2.1244954323348204,19870630,15050,16500,150,10449,13879,0.9169435215946844,16500_19870630,1
0.0,1.646302038031892,19870930,16272,16500,181,11169,15043,0.8480825958702065,16500_19870930,1
0.0,1.1343434075410619,19871231,16739,16500,171,11608,15466,0.7885775733317403,16500_19871231,1
0.0,2.8586583289132075,19880331,19082,16500,128,12821,17709,0.6917513887433183,16500_19880331,1
0.0,1.8952726485081495,19880630,19580,16500,175,14196,18200,1.2002042900919305,16500_19880630,1
0.0,0.5925395000322976,19880930,22004,16500,86,15270,20461,1.099800036357026,16500_19880930,1
0.0,0.7414632204385083,19881231,23072,16500,149,16194,21404,1.053224687933426,16500_19881231,1
0.0,1.5728056823947234,19890331,24232,16500,93,17065,22478,1.039947177286233,16500_19890331,1
0.0,1.3893291800476892,19890630,25249,16500,168,18090,23392,1.350548536575706,16500_19890630,1
0.0,1.1239563437926328,19890930,25669,16500,207,18769,23738,1.1024971755814408,16500_19890930,1
0.0,0.8957220315771872,19891231,27375,16500,225,19664,25381,0.8621004566210045,16500_19891231,1
8.789257790589348,1.500696752063458,19900331,28599,16500,105,20605,26493,1.0559809783558864,16500_19900331,1
8.740157123364055,1.5473438425705426,19900630,30109,16500,222,22080,27913,1.3052575641834667,16500_19900630,1
8.535850572404097,1.4790173390675132,19900930,31109,16500,325,22537,28757,1.2311549712301906,16500_19900930,1
8.561266830383605,0.9804905799283874,19901231,32223,16500,293,22887,29882,1.1358346522670142,16500_19901231,1
8.936331800345977,1.2269185939512914,19910331,32981,16500,100,23088,30513,0.9945119917528275,16500_19910331,1
9.219667503927283,1.0020344335468983,19910630,33595,16500,165,23038,31160,1.3246018752790594,16500_19910630,1
9.465670079487095,1.07781886480598,19910930,34306,16500,269,23681,31671,0.9269515536640821,16500_19910930,1
9.968999095978964,1.0666428974656088,19911231,35180,16500,359,23168,32513,0.8044343376918703,16500_19911231,1
10.249208271799185,1.342732460557234,19920331,36316,16500,120,23799,33409,0.7131842713955281,16500_19920331,1
10.561368634417773,1.4358993386329275,19920630,36311,16500,258,24644,33424,0.6554487620831153,16500_19920630,1
10.421712335402523,1.2666542194643127,19920930,37875,16500,346,24993,34822,0.4567656765676568,16500_19920930,1
10.736431001945455,1.3136626319744402,19921231,39297,16500,486,25910,36151,0.40206631549482147,16500_19921231,1
11.122934312199163,1.5571726629688056,19930331,39307,16500,153,26841,36021,0.40196402676368076,16500_19930331,1
11.282859384125207,1.465164452079018,19930630,40154,16500,290,27711,36790,0.2664740748119739,16500_19930630,1
11.687868763002626,1.4700478612774701,19930930,40870,16500,440,27827,37401,0.3621238071935405,16500_19930930,1
12.121375281413107,1.5040654442205168,19931231,41826,16500,606,28305,38231,0.13866972696408933,16500_19931231,1
12.870135435727551,1.735106998264893,19940331,41166,16500,180,28498,37293,0.2380605353932857,16500_19940331,1
13.263148753678177,1.7225250798361342,19940630,41012,16500,356,29016,37037,0.15117526577587048,16500_19940630,1
13.752546462641993,1.7542042094697956,19940930,41385,16500,544,29444,37151,0.004832668841367645,16500_19940930,1
14.303027118276676,1.7199572777045424,19941231,42465,16500,715,29493,38080,0.0,16500_19941231,1
14.758986305192087,1.7238350645852607,19950331,42926,16500,184,30051,38261,0.0,16500_19950331,1
14.75679539970093,1.730460603335323,19950630,43592,16500,372,31371,38820,0.0022939988988805284,16500_19950630,1
14.835629502120232,1.7766834286107462,19950930,45420,16500,581,32690,40359,0.002201673271686482,16500_19950930,1
14.029762024995021,1.8038168765106963,19951231,47349,16500,800,33729,42396,0.0,16500_19951231,1
14.169294744774078,1.6719174022895287,19960331,48828,16500,201,34531,42654,0.0,16500_19960331,1
14.108056442758098,1.9123441134386254,19960630,51286,16500,470,36524,44920,0.0,16500_19960630,1
234.98098859315587,-4.498044328552804,19971231,6136,34563,-276,11,1173,0.0,34563_19971231,1
67.1579698086295,-16.857402361489555,19980331,15884,34563,-464,3983,11241,0.0,34563_19980331,1
30.98032320923622,-9.616961461871853,19980630,29202,34563,-821,11513,24652,0.0,34563_19980630,1
18.71113731008386,-7.184860116446673,19980930,36887,34563,-1187,20753,32397,0.0,34563_19980930,1
18.33631825629692,-5.231091144070404,19981231,41883,34563,-1360,26107,36648,0.00955041424921806,34563_19981231,1
14.222524459801381,-1.999295402501321,19990331,48949,34563,-227,32521,44121,0.13483421520357924,34563_19990331,1
12.56903582733676,-1.281933648792125,19990630,61750,34563,-326,41245,51126,0.1068825910931174,34563_19990630,1
12.992312031992606,-0.6930313535582443,19990930,69817,34563,-289,50395,63563,0.8293109128149305,34563_19990930,1
12.337299294503937,-0.4108996539792387,19991231,78161,34563,-247,56868,71972,0.6908816417394864,34563_19991231,1
12.6730181556714,0.4147994518721529,20000331,83845,34563,84,62276,76701,0.5641362037092253,34563_20000331,1
12.314398100570537,0.676199534813086,20000630,88216,34563,282,67616,76449,0.5373174934252289,34563_20000630,1
12.350858946099432,0.7417438010276823,20000930,93464,34563,478,73275,81741,0.7232731319010528,34563_20000930,1
12.560859669845295,0.9258397797953621,20001231,96995,34563,816,75539,84424,0.6979741223774422,34563_20001231,1
12.804099108584262,1.459039867360012,20010331,102040,34563,363,78290,92875,0.662485299882399,34563_20010331,1
11.32732125430624,1.4276930171784328,20010630,113217,34563,743,93400,96009,0.331222342934365,34563_20010630,1
11.318056415742356,1.3228205128205126,20010930,122364,34563,1078,101512,105351,0.33016246608479616,34563_20010930,1
10.533713348690119,1.3624786294965285,20011231,138604,34563,1562,117183,118261,0.6175867940319183,34563_20011231,1
10.296643106346824,1.4110037335717605,20020331,147717,34563,505,122894,133287,0.5686549280042242,34563_20020331,1
10.414494990888908,1.3500559194759545,20020630,164327,34563,1014,136641,142989,0.5373432241810536,34563_20020630,1
11.867486506378802,1.3539335478293975,20020930,190234,34563,1627,147994,155403,0.6959849448573862,34563_20020930,1
10.789885069810195,1.3784037738056718,20021231,196681,34563,2309,154776,164518,0.246592197517808,34563_20021231,1
10.64145160378603,1.2841860871518977,20030331,203884,34563,643,157028,168768,0.3217515842341724,34563_20030331,1
10.33356110501806,1.4357847453929988,20030630,218330,34563,1481,171354,184460,0.5345119772820959,34563_20030630,1
11.235348272651995,1.343048178518463,20030930,247570,34563,2182,186877,204171,0.5036959243850224,34563_20030930,1
10.63717675034453,1.24503933063042,20031231,275266,34563,2843,199812,218880,0.22124054550870792,34563_20031231,1
10.4250714002126,0.9523383307227568,20040331,283359,34563,665,210995,241095,0.253035901453633,34563_20040331,1
11.323977297632274,0.9247865244744061,20040630,323092,34563,1359,235123,261751,0.2897007663451896,34563_20040630,1
10.806648851850174,0.9588028303284075,20040930,340332,34563,2197,252564,272555,0.34290046190190754,34563_20040930,1
10.869874255288902,0.9104850733156967,20041231,371607,34563,2902,270623,290191,0.31942347695280227,34563_20041231,1
11.306250081262759,1.2509035887045583,20050331,400315,34563,1207,290685,339653,0.32274583765284837,34563_20050331,1
10.330379502985936,0.9473161807636916,20050630,461246,34563,1947,321128,335732,0.15805015111242157,34563_20050630,1
10.802223363124861,1.3340773995688036,20050930,463043,34563,4243,343986,360570,0.05960569536738489,34563_20050930,1
10.273584134811802,1.3506328293969676,20051231,526821,34563,6005,371907,388459,0.07535766417815538,34563_20051231,1
10.645572679266593,1.4944811974336483,20060331,555026,34563,2021,409804,407602,0.0628799371560972,34563_20060331,1
11.169378728142703,1.5918187360390554,20060630,578141,34563,4404,424663,406195,0.041512364630773464,34563_20060630,1
11.727621849677867,1.5949492111693373,20060930,575346,34563,6685,415414,408871,0.2589745996322213,34563_20060930,1
11.767878459554435,1.5432817389406437,20061231,577827,34563,8683,397665,400339,0.8608112808851092,34563_20061231,1
11.725351794445398,0.8974132930621672,20070331,596214,34563,1317,407974,432065,0.8315806069632716,34563_20070331,1
12.356894152049524,0.9972874859988394,20070630,604383,34563,2956,392493,403757,1.0751460580459742,34563_20070630,1
12.147975537191668,0.08982685440948594,20070930,596456,34563,400,393012,431931,2.622154861381225,34563_20070930,1
12.507842990002155,-0.012800884797157179,20071231,554605,34563,-75,398375,421761,4.248609370633153,34563_20071231,1
10.554266995050334,-5.570223860667315,20080331,535046,34563,-7587,397568,403842,6.011071945215925,34563_20080331,1
10.115161615697392,-6.719962951441596,20080630,620537,34563,-19154,392590,494262,7.1652455856782105,34563_20080630,1
8.354051068476453,-6.586689175106596,20080930,554444,34563,-27969,375847,440700,10.39040913058848,34563_20080930,1
3.0353835345213005,-8.830275023715124,20081231,523673,34563,-49243,358398,422708,10.507511366826245,34563_20081231,1
339.4875659382065,-13.082782841823054,20020930,5595,57342,-549,0,972,0.0,57342_20020930,1
105.46837850689492,-12.404566276448776,20021231,8158,57342,-853,2990,3725,0.0,57342_20021231,1
77.99715403770901,-6.373292867981791,20030331,10294,57342,-147,4227,5928,0.0,57342_20030331,1
49.100112485939256,-5.568535825545172,20030630,12364,57342,-286,7888,8068,0.0,57342_20030630,1
29.89299275112185,-4.42003272054075,20030930,15638,57342,-385,13875,11428,0.0,57342_20030930,1
22.632696390658175,-3.647541586386433,20031231,21537,57342,-496,18259,17367,0.0,57342_20031231,1
16.879956033602888,-0.34263338228095935,20040331,27495,57342,-21,24170,23326,0.0,57342_20040331,1
13.588999236058061,0.38758298941324243,20040630,34563,57342,54,30221,30276,0.0,57342_20040630,1
12.629035800571051,0.4204099099099099,20040930,40725,57342,98,33765,36348,1.107427869858809,57342_20040930,1
12.558127843551265,2.133245815556285,20041231,40218,57342,702,38199,35038,1.902133373116515,57342_20041231,1
10.985446630532202,0.24324050404837783,20050331,48583,57342,27,46199,42122,2.103616491365292,57342_20050331,1
17.06941246850244,0.22627786382921408,20050630,59689,57342,56,50570,50465,2.6939637119067164,57342_20050630,1
15.814750756686639,-0.13460089686098653,20050930,73395,57342,-56,59009,62648,1.6772259690714626,57342_20050930,1
14.161877070795862,0.2796761858270279,20051231,73099,57342,165,69605,59545,1.2831912885265189,57342_20051231,1
13.50188539284169,0.8929498494445021,20060331,80997,57342,172,76201,69630,2.084027803498895,57342_20060331,1
13.113711074193207,0.9278312254382457,20060630,88405,57342,375,79211,77282,2.456874611164527,57342_20060630,1
11.821929101401484,0.03604593620885224,20060930,97797,57342,23,84145,84904,3.500107365256603,57342_20060930,1
11.34361482890595,-0.4395650277888603,20061231,90810,57342,-379,83915,77710,4.274859596960687,57342_20061231,1
12.13466518682945,0.40649962300438186,20070331,92216,57342,93,79212,81839,4.05786414505075,57342_20070331,1
12.95977403089731,0.5241523304117096,20070630,92848,57342,241,72740,82192,5.757797690849561,57342_20070630,1
12.002444597969921,-1.3666169702617015,20070930,76130,57342,-902,68128,66222,9.708393537370288,57342_20070930,1
11.70641447368421,-1.3627703891415914,20071231,86808,57342,-1196,63947,77393,5.8842502995115655,57342_20071231,1
11.463082636218266,0.022387767323934202,20080331,91861,57342,5,65166,82757,4.987970956118484,57342_20080331,1
9.939208544504789,-1.4920676342592238,20080630,81909,57342,-648,65924,73222,5.097119974605965,57342_20080630,1
10.09157431390033,-1.394071300394784,20080930,73782,57342,-874,63983,65192,12.882545878398524,57342_20080930,1
9.958427539931442,-3.679719209118812,20081231,71921,57342,-2990,62992,64168,12.515120757497812,57342_20081231,1
132.86928668227176,-2.903520804755373,20000630,8748,35399,-127,867,4388,0.0,35399_20000630,1
77.14428607151788,-1.6978608472400514,20000930,10727,35399,-124,3327,6383,0.0,35399_20000930,1
60.31645044397113,-0.8480767398278435,20001231,12008,35399,-89,4659,7620,0.0,35399_20001231,1
41.72580187340335,0.9890603926270043,20010331,14684,35399,33,8277,10232,0.0,35399_20010331,1
28.608541376251424,1.242509693338033,20010630,18700,35399,94,12897,14170,0.0,35399_20010630,1
22.910201467907985,1.413146761540408,20010930,21785,35399,178,17876,17145,0.0,35399_20010930,1
18.30129909595077,1.3825363825363826,20011231,29023,35399,266,24423,24319,0.0,35399_20011231,1
17.286561059308813,1.3605878766485897,20020331,33303,35399,106,27369,28454,0.4173798156322253,35399_20020331,1
16.403417510009774,1.42510550673816,20020630,35772,35399,233,30615,30797,0.3885720675388572,35399_20020630,1
14.71477143936532,1.4870056562810858,20020930,39625,35399,384,35710,33830,0.350788643533123,35399_20020930,1
14.411616362719334,0.9330280799674694,20021231,41800,35399,335,35365,36172,0.5909090909090909,35399_20021231,1
14.045040822870675,1.8874064432150992,20030331,44244,35399,203,35552,38205,0.6012114637012929,35399_20030331,1
16.552339523729852,2.9774219663578303,20030630,47360,35399,662,37284,40958,0.0,35399_20030630,1
14.889215162840364,3.1503193521571817,20030930,48245,35399,1073,40909,41325,0.42284174525857604,35399_20030930,1
14.671407024348202,2.4072397413397297,20031231,51398,35399,1122,41909,44295,0.39690260321413284,35399_20031231,1
17.749183006535947,1.4868046090942884,20040331,53525,35399,195,40379,46129,3.488089677720691,35399_20040331,1
18.124904952603032,1.4225658734329254,20040630,54929,35399,379,39670,47568,3.2642138032733166,35399_20040630,1
18.627277551742438,1.487639481368999,20040930,54173,35399,597,41181,46741,3.311612796042309,35399_20040930,1
17.91146211712873,1.5350553505535056,20041231,56975,35399,832,45160,49336,1.0864414216761737,35399_20041231,1
15.8216261392128,1.374859944567534,20050331,61728,35399,204,52564,53792,1.14696734059098,35399_20050331,1
15.058754728704837,1.413865806771673,20050630,66746,35399,437,57190,57931,0.4509633536092051,35399_20050630,1
12.917324268544373,1.4683486353345392,20050930,78242,35399,726,69487,63939,0.38470386748804986,35399_20050930,1
12.745168578130173,1.4998817400935696,20051231,83003,35399,1040,73222,69363,0.3626374950303001,35399_20051231,1
13.796737468643776,1.6341231998356207,20060331,82468,35399,338,70531,70118,0.3649900567492846,35399_20060331,1
14.287395724521474,1.7925869560864256,20060630,84224,35399,746,69525,72030,0.0,35399_20060630,1
13.373084584239237,1.8693865041480986,20060930,90943,35399,1194,80748,76568,0.0,35399_20060930,1
12.176713180046326,1.8318179856588976,20061231,99635,35399,1613,91596,80841,0.0,35399_20061231,1
10.703817826544416,1.8082681436101329,20070331,109626,35399,473,100747,91201,0.0,35399_20070331,1
10.011079391523053,1.781892746174303,20070630,125776,35399,995,117112,96356,0.0,35399_20070630,1
10.51901439690285,1.7729337837315808,20070930,130921,35399,1549,121809,100926,0.8142314831081339,35399_20070930,1
10.217699809776866,1.6664518538347395,20071231,139220,35399,2017,129616,109596,1.8014653067088062,35399_20071231,1
9.657087224606064,-1.0397279190255375,20080331,143931,35399,-368,131855,116466,3.9296607402157977,35399_20080331,1
9.2672001748013,-0.42823485933385685,20080630,149789,35399,-309,137822,121614,5.767446207665449,35399_20080630,1
8.106188806962408,-2.7652648713147174,20080930,147002,35399,-3007,123221,121632,16.522224187426023,35399_20080930,1
3.8728969269013223,-6.411136067033723,20081231,134206,35399,-9157,106247,115976,26.573327571047496,35399_20081231,1
0.0,0.657043459395799,19840331,65427,20078,106,26928,59439,0.8605010163999572,20078_19840331,1
0.0,-0.17135950305744113,19840630,67016,20078,-56,28985,60834,0.8027933627790378,20078_19840630,1
0.0,1.0316608203580753,19840930,67050,20078,509,29400,60780,1.3721103653989561,20078_19840930,1
0.0,1.042730677562138,19841231,65815,20078,686,30046,59376,1.2702271518650765,20078_19841231,1
0.0,1.2667434389963028,19850331,66177,20078,209,29909,60388,1.2587454855916709,20078_19850331,1
0.0,1.3103264771295313,19850630,67195,20078,435,30155,61231,1.3111094575489248,20078_19850630,1
0.0,1.3743966640996261,19850930,67008,20078,686,31212,61149,1.2595510983763132,20078_19850930,1
0.0,1.5465977831601303,19851231,69057,20078,1037,34300,63036,1.217834542479401,20078_19851231,1
0.0,1.3787135429271262,19860331,67302,20078,235,35181,61465,1.4056045882737511,20078_19860331,1
0.0,1.2265949428820548,19860630,66642,20078,415,33110,60865,1.941718435821254,20078_19860630,1
0.0,1.2315220885166316,19860930,67660,20078,625,30362,61461,2.1430682825894176,20078_19860930,1
0.0,0.5498952086489179,19861231,66676,20078,371,30051,61478,1.1518387425760395,20078_19861231,1
0.0,0.8314368077681686,19870331,65144,20078,137,25837,60247,1.6302345572884687,20078_19870331,1
0.0,1.113319675256343,19870630,64889,20078,365,23832,59726,0.9785942147359337,20078_19870630,1
0.0,1.1973043036258895,19870930,62979,20078,583,22511,57688,0.9384080407754967,20078_19870930,1
0.0,1.2815313990670203,19871231,63363,20078,828,23443,57623,0.9390338209996371,20078_19871231,1
0.0,1.4917035789871207,19880331,63740,20078,237,20337,58264,0.9350486350800125,20078_19880331,1
0.0,1.4731640185162016,19880630,64729,20078,471,18777,59179,0.7971697384479908,20078_19880630,1
0.0,1.459859380743452,19880930,63894,20078,700,17640,58017,0.7590697092058722,20078_19880930,1
0.0,1.4481071505562795,19881231,64347,20078,927,18728,58609,0.4242622033661243,20078_19881231,1
0.0,1.0229055538123628,19890331,63133,20078,163,19350,57331,0.7983146690320434,20078_19890331,1
0.0,0.9758578337299456,19890630,80952,20078,339,20607,74794,0.45706097440458543,20078_19890630,1
0.0,1.0950678892792869,19890930,83293,20078,599,19873,76613,0.5834824054842543,20078_19890930,1
0.0,1.2083978302307987,19891231,82324,20078,904,23225,75427,0.7640542247704193,20078_19891231,1
14.26794271266061,1.0174324028559092,19900331,86729,20078,215,24339,79775,0.40932098836605985,20078_19900331,1
12.706346133539824,1.0560233949798274,19900630,89464,20078,455,27999,82200,0.35545023696682465,20078_19900630,1
13.443495588385042,1.0463733994217266,19900930,90107,20078,684,28707,82551,0.9555306468975773,20078_19900930,1
13.174566410986523,0.9760535435086725,19901231,88852,20078,854,29566,81264,0.9453923378201954,20078_19901231,1
14.00438958580835,1.1649055466910658,19910331,90390,20078,261,32259,82696,0.6084743887598186,20078_19910331,1
14.89778945963428,1.2183865608270261,19910630,91608,20078,550,32582,83965,0.8645533141210375,20078_19910630,1
14.47529343044375,1.226236698374753,19910930,90572,20078,831,32869,81876,0.8236541094377954,20078_19910930,1
12.967579373999753,1.1801961469829214,19911231,133411,20078,1168,43824,121309,0.33955221083718734,20078_19911231,1
13.493616282486176,0.8870858688302906,19920331,125414,20078,287,44597,113786,0.4521026360693383,20078_19920331,1
12.643038829065867,0.750915323803083,19920630,127104,20078,483,44606,108765,0.44294436052366565,20078_19920630,1
12.600982620229034,0.8519154036285902,19920930,123029,20078,813,47186,105211,0.28854985409943995,20078_19920930,1
13.404946741289042,0.9008923123856011,19921231,120418,20078,1134,45866,105404,0.13536182298327493,20078_19921231,1
13.851054413075598,0.7777620148375629,19930331,119244,20078,233,45085,104143,0.19036597229210694,20078_19930331,1
14.778704544652227,0.8600272117984984,19930630,117536,20078,512,46426,104796,0.21099918322896816,20078_19930630,1
16.224328012683806,0.993900608879077,19930930,110711,20078,872,47642,91535,0.5320157888556692,20078_19930930,1
13.985059912917952,0.9810613986642471,19931231,115133,20078,1144,55739,89714,0.3309216297673126,20078_19931231,1
12.858652568472293,0.7359320570783323,19940331,114236,20078,211,56848,91447,0.36590917048916277,20078_19940331,1
11.891980633022884,0.4835478597250685,19940630,118063,20078,280,62178,90548,0.3345671378840111,20078_19940630,1
11.264794309416153,0.5904462440396424,19940930,120451,20078,518,64363,88945,0.41261591850628054,20078_19940930,1
14.231518625587686,0.7058214324129575,19941231,199992,20078,1483,91850,164435,0.5045201808072323,20078_19941231,1
14.361954439324787,0.7931482485904211,19950331,196403,20078,393,91128,167558,0.5173037071735157,20078_19950331,1
13.958041472618731,0.8735333563891254,19950630,196370,20078,863,98207,166881,1.1738045526302388,20078_19950630,1
13.572192393819375,0.9108278121016975,19950930,198876,20078,1352,106269,168366,1.1575051791065791,20078_19950930,1
13.187501498900337,0.8961767836189991,19951231,198677,20078,1775,113739,166395,1.115378226971416,20078_19951231,1
14.968566554067703,1.170789110863457,19960331,202420,20078,587,119499,171392,0.87738365774133,20078_19960331,1
14.204534742097385,1.1814133688897834,19960630,195138,20078,1174,124925,165433,0.9434349024792711,20078_19960630,1
110.25612839397603,-3.8665132336018413,20000630,8690,34820,-168,5775,4712,0.0,34820_20000630,1
